project,method,length,accuracy
elasticsearch,DefUse,2,40.73
elasticsearch,DefUse,2,54.55
elasticsearch,DefUse,2,56.31
elasticsearch,DefUse,2,54.55
elasticsearch,DefUse,2,47.62
elasticsearch,DefUse,2,52.38
elasticsearch,DefUse,2,77.93
elasticsearch,DefUse,2,100.0
elasticsearch,DefUse,2,57.14
elasticsearch,DefUse,2,46.67
elasticsearch,DefUse,2,48.72
elasticsearch,DefUse,2,100.0
elasticsearch,DefUse,2,85.71
elasticsearch,DefUse,2,36.13
elasticsearch,DefUse,2,55.69
elasticsearch,DefUse,2,100.0
elasticsearch,DefUse,2,100.0
elasticsearch,DefUse,2,46.67
elasticsearch,DefUse,2,46.43
elasticsearch,DefUse,2,68.28
elasticsearch,DefUse,2,100.0
elasticsearch,DefUse,2,100.0
elasticsearch,DefUse,2,37.5
elasticsearch,DefUse,2,59.09
elasticsearch,DefUse,2,43.06
elasticsearch,DefUse,2,52.75
elasticsearch,DefUse,2,0.0
elasticsearch,DefUse,2,33.33
elasticsearch,DefUse,2,0.0
elasticsearch,DefUse,2,0.0
elasticsearch,DefUse,2,0.0
elasticsearch,DefUse,2,50.0
elasticsearch,DefUse,2,45.41
elasticsearch,DefUse,2,81.64
elasticsearch,DefUse,2,46.67
elasticsearch,DefUse,2,80.0
elasticsearch,DefUse,2,86.71
elasticsearch,DefUse,2,33.33
elasticsearch,DefUse,2,90.2
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,78.57
elasticsearch,SmartCommit,2,95.3
elasticsearch,SmartCommit,2,86.07
elasticsearch,SmartCommit,2,82.34
elasticsearch,SmartCommit,2,45.45
elasticsearch,SmartCommit,2,40.0
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,67.27
elasticsearch,SmartCommit,2,60.0
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,28.14
elasticsearch,SmartCommit,2,92.62
elasticsearch,SmartCommit,2,50.0
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,33.33
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,0.0
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,33.33
elasticsearch,SmartCommit,2,33.33
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,57.14
elasticsearch,SmartCommit,2,46.67
elasticsearch,SmartCommit,2,0.0
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,93.35
elasticsearch,SmartCommit,2,58.09
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,85.71
elasticsearch,SmartCommit,2,52.38
elasticsearch,SmartCommit,2,38.58
elasticsearch,SmartCommit,2,69.12
elasticsearch,SmartCommit,2,85.51
elasticsearch,SmartCommit,2,51.72
elasticsearch,SmartCommit,2,37.12
elasticsearch,SmartCommit,2,65.54
elasticsearch,SmartCommit,2,47.62
elasticsearch,SmartCommit,2,50.0
elasticsearch,SmartCommit,2,0.0
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,76.19
elasticsearch,SmartCommit,2,46.67
elasticsearch,SmartCommit,2,95.32
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,94.87
elasticsearch,SmartCommit,2,73.33
elasticsearch,SmartCommit,2,84.85
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,83.33
elasticsearch,SmartCommit,2,50.1
elasticsearch,SmartCommit,2,78.32
elasticsearch,SmartCommit,2,79.0
elasticsearch,SmartCommit,2,46.42
elasticsearch,SmartCommit,2,70.16
elasticsearch,SmartCommit,2,50.4
elasticsearch,SmartCommit,2,96.97
elasticsearch,SmartCommit,2,76.0
elasticsearch,SmartCommit,2,85.45
elasticsearch,SmartCommit,2,55.71
elasticsearch,SmartCommit,2,57.14
elasticsearch,SmartCommit,2,44.6
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,59.85
elasticsearch,SmartCommit,2,66.67
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,83.64
elasticsearch,SmartCommit,2,60.44
elasticsearch,SmartCommit,2,85.92
elasticsearch,SmartCommit,2,46.77
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,46.67
elasticsearch,SmartCommit,2,92.86
elasticsearch,SmartCommit,2,49.7
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,90.0
elasticsearch,SmartCommit,2,67.5
elasticsearch,SmartCommit,2,51.52
elasticsearch,SmartCommit,2,66.78
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,0.0
elasticsearch,SmartCommit,2,33.33
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,100.0
elasticsearch,SmartCommit,2,0.0
elasticsearch,SmartCommit,2,50.0
elasticsearch,SmartCommit,2,34.17
elasticsearch,SmartCommit,2,69.84
elasticsearch,SmartCommit,2,66.67
elasticsearch,SmartCommit,2,48.89
elasticsearch,SmartCommit,2,37.43
elasticsearch,SmartCommit,2,83.33
elasticsearch,SmartCommit,2,56.21
elasticsearch,All,3,52.75
elasticsearch,All,3,85.09
elasticsearch,All,3,89.65
elasticsearch,All,3,32.38
elasticsearch,All,3,52.73
elasticsearch,All,3,46.15
elasticsearch,All,3,74.41
elasticsearch,All,3,54.67
elasticsearch,All,3,77.32
elasticsearch,All,3,16.67
elasticsearch,All,3,16.67
elasticsearch,All,3,58.97
elasticsearch,All,3,33.33
elasticsearch,All,3,76.45
elasticsearch,All,3,78.92
elasticsearch,All,3,72.0
elasticsearch,All,3,20.0
elasticsearch,All,3,16.67
elasticsearch,All,3,0.0
elasticsearch,All,3,16.67
elasticsearch,All,3,16.67
elasticsearch,All,3,20.0
elasticsearch,All,3,53.57
elasticsearch,All,3,43.64
elasticsearch,All,3,20.0
elasticsearch,All,3,47.76
elasticsearch,All,3,89.05
elasticsearch,All,3,28.89
elasticsearch,All,3,49.86
elasticsearch,All,3,41.88
elasticsearch,All,3,44.76
elasticsearch,All,3,55.56
elasticsearch,All,3,33.33
elasticsearch,All,3,51.65
elasticsearch,All,3,27.27
elasticsearch,All,3,34.62
elasticsearch,All,3,30.0
elasticsearch,All,3,52.73
elasticsearch,All,3,58.25
elasticsearch,All,3,75.83
elasticsearch,All,3,66.78
elasticsearch,All,3,39.29
elasticsearch,All,3,20.0
elasticsearch,All,3,40.84
elasticsearch,All,3,46.97
elasticsearch,All,3,43.64
elasticsearch,All,3,46.97
elasticsearch,All,3,86.74
elasticsearch,All,3,33.33
elasticsearch,All,3,20.0
elasticsearch,All,3,16.67
elasticsearch,All,3,61.44
elasticsearch,All,3,16.67
elasticsearch,All,3,89.72
elasticsearch,All,3,16.67
elasticsearch,All,3,16.67
elasticsearch,All,3,30.0
elasticsearch,All,3,40.0
elasticsearch,All,3,52.17
elasticsearch,All,3,16.67
elasticsearch,All,3,49.67
elasticsearch,All,3,55.67
elasticsearch,All,3,74.29
elasticsearch,All,3,71.32
elasticsearch,All,3,40.83
elasticsearch,All,3,74.12
elasticsearch,All,3,53.57
elasticsearch,All,3,87.57
elasticsearch,All,3,80.92
elasticsearch,All,3,45.22
elasticsearch,All,3,30.0
elasticsearch,All,3,16.67
elasticsearch,All,3,30.0
elasticsearch,All,3,0.0
elasticsearch,All,3,20.0
elasticsearch,All,3,30.0
elasticsearch,All,3,58.33
elasticsearch,All,3,0.0
elasticsearch,All,3,35.56
elasticsearch,All,3,33.33
elasticsearch,All,3,76.45
elasticsearch,All,3,84.12
elasticsearch,All,3,83.0
elasticsearch,All,3,36.11
elasticsearch,All,3,63.81
elasticsearch,All,3,0.0
elasticsearch,All,3,66.19
elasticsearch,All,3,33.33
elasticsearch,All,3,43.35
elasticsearch,All,3,25.0
elasticsearch,All,3,41.82
elasticsearch,All,3,79.58
elasticsearch,All,3,16.67
elasticsearch,All,3,47.62
elasticsearch,All,3,33.33
elasticsearch,All,3,26.67
elasticsearch,All,3,48.74
elasticsearch,All,3,58.38
elasticsearch,All,3,71.56
elasticsearch,All,3,43.45
elasticsearch,File,3,54.95
elasticsearch,File,3,67.13
elasticsearch,File,3,17.96
elasticsearch,File,3,94.29
elasticsearch,File,3,69.09
elasticsearch,File,3,75.82
elasticsearch,File,3,27.9
elasticsearch,File,3,57.0
elasticsearch,File,3,99.76
elasticsearch,File,3,100.0
elasticsearch,File,3,100.0
elasticsearch,File,3,46.15
elasticsearch,File,3,61.9
elasticsearch,File,3,39.49
elasticsearch,File,3,45.3
elasticsearch,File,3,93.54
elasticsearch,File,3,100.0
elasticsearch,File,3,83.33
elasticsearch,File,3,100.0
elasticsearch,File,3,83.33
elasticsearch,File,3,100.0
elasticsearch,File,3,100.0
elasticsearch,File,3,82.14
elasticsearch,File,3,89.09
elasticsearch,File,3,100.0
elasticsearch,File,3,54.75
elasticsearch,File,3,17.46
elasticsearch,File,3,91.11
elasticsearch,File,3,72.08
elasticsearch,File,3,82.05
elasticsearch,File,3,58.1
elasticsearch,File,3,45.84
elasticsearch,File,3,100.0
elasticsearch,File,3,90.11
elasticsearch,File,3,92.42
elasticsearch,File,3,80.77
elasticsearch,File,3,100.0
elasticsearch,File,3,50.91
elasticsearch,File,3,46.83
elasticsearch,File,3,41.67
elasticsearch,File,3,39.79
elasticsearch,File,3,100.0
elasticsearch,File,3,100.0
elasticsearch,File,3,68.91
elasticsearch,File,3,75.76
elasticsearch,File,3,100.0
elasticsearch,File,3,72.73
elasticsearch,File,3,48.16
elasticsearch,File,3,85.71
elasticsearch,File,3,60.0
elasticsearch,File,3,100.0
elasticsearch,File,3,98.69
elasticsearch,File,3,100.0
elasticsearch,File,3,19.24
elasticsearch,File,3,100.0
elasticsearch,File,3,100.0
elasticsearch,File,3,100.0
elasticsearch,File,3,93.33
elasticsearch,File,3,58.74
elasticsearch,File,3,100.0
elasticsearch,File,3,67.32
elasticsearch,File,3,72.91
elasticsearch,File,3,87.62
elasticsearch,File,3,37.09
elasticsearch,File,3,94.17
elasticsearch,File,3,34.12
elasticsearch,File,3,100.0
elasticsearch,File,3,25.75
elasticsearch,File,3,57.47
elasticsearch,File,3,64.9
elasticsearch,File,3,80.0
elasticsearch,File,3,100.0
elasticsearch,File,3,60.0
elasticsearch,File,3,100.0
elasticsearch,File,3,100.0
elasticsearch,File,3,100.0
elasticsearch,File,3,52.78
elasticsearch,File,3,100.0
elasticsearch,File,3,93.33
elasticsearch,File,3,65.15
elasticsearch,File,3,32.25
elasticsearch,File,3,15.88
elasticsearch,File,3,30.04
elasticsearch,File,3,75.0
elasticsearch,File,3,69.52
elasticsearch,File,3,100.0
elasticsearch,File,3,99.05
elasticsearch,File,3,90.48
elasticsearch,File,3,72.66
elasticsearch,File,3,100.0
elasticsearch,File,3,89.09
elasticsearch,File,3,32.43
elasticsearch,File,3,100.0
elasticsearch,File,3,71.43
elasticsearch,File,3,95.24
elasticsearch,File,3,80.0
elasticsearch,File,3,62.51
elasticsearch,File,3,44.16
elasticsearch,File,3,31.23
elasticsearch,File,3,59.33
elasticsearch,DefUse,3,52.75
elasticsearch,DefUse,3,55.29
elasticsearch,DefUse,3,47.38
elasticsearch,DefUse,3,43.81
elasticsearch,DefUse,3,41.82
elasticsearch,DefUse,3,81.32
elasticsearch,DefUse,3,46.84
elasticsearch,DefUse,3,62.0
elasticsearch,DefUse,3,77.32
elasticsearch,DefUse,3,16.67
elasticsearch,DefUse,3,16.67
elasticsearch,DefUse,3,46.15
elasticsearch,DefUse,3,33.33
elasticsearch,DefUse,3,64.86
elasticsearch,DefUse,3,85.19
elasticsearch,DefUse,3,72.0
elasticsearch,DefUse,3,20.0
elasticsearch,DefUse,3,16.67
elasticsearch,DefUse,3,0.0
elasticsearch,DefUse,3,16.67
elasticsearch,DefUse,3,16.67
elasticsearch,DefUse,3,20.0
elasticsearch,DefUse,3,39.29
elasticsearch,DefUse,3,50.91
elasticsearch,DefUse,3,20.0
elasticsearch,DefUse,3,49.29
elasticsearch,DefUse,3,64.29
elasticsearch,DefUse,3,28.89
elasticsearch,DefUse,3,62.96
elasticsearch,DefUse,3,63.82
elasticsearch,DefUse,3,84.76
elasticsearch,DefUse,3,55.56
elasticsearch,DefUse,3,38.89
elasticsearch,DefUse,3,60.44
elasticsearch,DefUse,3,27.27
elasticsearch,DefUse,3,57.69
elasticsearch,DefUse,3,30.0
elasticsearch,DefUse,3,52.73
elasticsearch,DefUse,3,57.62
elasticsearch,DefUse,3,53.33
elasticsearch,DefUse,3,54.64
elasticsearch,DefUse,3,39.29
elasticsearch,DefUse,3,20.0
elasticsearch,DefUse,3,51.6
elasticsearch,DefUse,3,42.42
elasticsearch,DefUse,3,43.64
elasticsearch,DefUse,3,42.42
elasticsearch,DefUse,3,49.49
elasticsearch,DefUse,3,61.9
elasticsearch,DefUse,3,20.0
elasticsearch,DefUse,3,16.67
elasticsearch,DefUse,3,61.44
elasticsearch,DefUse,3,16.67
elasticsearch,DefUse,3,43.3
elasticsearch,DefUse,3,16.67
elasticsearch,DefUse,3,16.67
elasticsearch,DefUse,3,30.0
elasticsearch,DefUse,3,40.0
elasticsearch,DefUse,3,61.93
elasticsearch,DefUse,3,16.67
elasticsearch,DefUse,3,60.78
elasticsearch,DefUse,3,52.71
elasticsearch,DefUse,3,57.14
elasticsearch,DefUse,3,36.79
elasticsearch,DefUse,3,48.33
elasticsearch,DefUse,3,77.48
elasticsearch,DefUse,3,67.86
elasticsearch,DefUse,3,40.98
elasticsearch,DefUse,3,37.01
elasticsearch,DefUse,3,60.41
elasticsearch,DefUse,3,50.0
elasticsearch,DefUse,3,16.67
elasticsearch,DefUse,3,30.0
elasticsearch,DefUse,3,0.0
elasticsearch,DefUse,3,80.0
elasticsearch,DefUse,3,30.0
elasticsearch,DefUse,3,58.33
elasticsearch,DefUse,3,0.0
elasticsearch,DefUse,3,35.56
elasticsearch,DefUse,3,93.94
elasticsearch,DefUse,3,54.71
elasticsearch,DefUse,3,84.12
elasticsearch,DefUse,3,41.9
elasticsearch,DefUse,3,36.11
elasticsearch,DefUse,3,63.81
elasticsearch,DefUse,3,0.0
elasticsearch,DefUse,3,66.19
elasticsearch,DefUse,3,33.33
elasticsearch,DefUse,3,60.59
elasticsearch,DefUse,3,78.57
elasticsearch,DefUse,3,41.82
elasticsearch,DefUse,3,54.35
elasticsearch,DefUse,3,16.67
elasticsearch,DefUse,3,47.62
elasticsearch,DefUse,3,33.33
elasticsearch,DefUse,3,26.67
elasticsearch,DefUse,3,57.92
elasticsearch,DefUse,3,51.44
elasticsearch,DefUse,3,34.41
elasticsearch,DefUse,3,49.86
elasticsearch,SmartCommit,3,67.03
elasticsearch,SmartCommit,3,85.09
elasticsearch,SmartCommit,3,93.61
elasticsearch,SmartCommit,3,84.76
elasticsearch,SmartCommit,3,58.18
elasticsearch,SmartCommit,3,67.03
elasticsearch,SmartCommit,3,76.83
elasticsearch,SmartCommit,3,40.67
elasticsearch,SmartCommit,3,99.27
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,83.33
elasticsearch,SmartCommit,3,44.87
elasticsearch,SmartCommit,3,61.9
elasticsearch,SmartCommit,3,37.68
elasticsearch,SmartCommit,3,93.16
elasticsearch,SmartCommit,3,99.08
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,66.67
elasticsearch,SmartCommit,3,66.67
elasticsearch,SmartCommit,3,66.67
elasticsearch,SmartCommit,3,16.67
elasticsearch,SmartCommit,3,20.0
elasticsearch,SmartCommit,3,67.86
elasticsearch,SmartCommit,3,40.0
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,76.78
elasticsearch,SmartCommit,3,33.81
elasticsearch,SmartCommit,3,82.22
elasticsearch,SmartCommit,3,71.79
elasticsearch,SmartCommit,3,53.28
elasticsearch,SmartCommit,3,87.62
elasticsearch,SmartCommit,3,46.19
elasticsearch,SmartCommit,3,88.89
elasticsearch,SmartCommit,3,57.14
elasticsearch,SmartCommit,3,95.45
elasticsearch,SmartCommit,3,69.23
elasticsearch,SmartCommit,3,70.0
elasticsearch,SmartCommit,3,72.73
elasticsearch,SmartCommit,3,50.0
elasticsearch,SmartCommit,3,45.83
elasticsearch,SmartCommit,3,86.22
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,80.0
elasticsearch,SmartCommit,3,59.5
elasticsearch,SmartCommit,3,46.97
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,63.64
elasticsearch,SmartCommit,3,82.39
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,16.67
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,83.33
elasticsearch,SmartCommit,3,89.72
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,83.33
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,73.33
elasticsearch,SmartCommit,3,52.17
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,79.08
elasticsearch,SmartCommit,3,55.67
elasticsearch,SmartCommit,3,54.29
elasticsearch,SmartCommit,3,64.41
elasticsearch,SmartCommit,3,88.33
elasticsearch,SmartCommit,3,34.45
elasticsearch,SmartCommit,3,71.43
elasticsearch,SmartCommit,3,79.48
elasticsearch,SmartCommit,3,43.68
elasticsearch,SmartCommit,3,74.37
elasticsearch,SmartCommit,3,50.0
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,60.0
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,80.0
elasticsearch,SmartCommit,3,70.0
elasticsearch,SmartCommit,3,80.56
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,57.78
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,85.2
elasticsearch,SmartCommit,3,83.0
elasticsearch,SmartCommit,3,41.67
elasticsearch,SmartCommit,3,69.52
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,74.29
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,43.35
elasticsearch,SmartCommit,3,78.57
elasticsearch,SmartCommit,3,41.82
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,100.0
elasticsearch,SmartCommit,3,57.14
elasticsearch,SmartCommit,3,95.24
elasticsearch,SmartCommit,3,60.0
elasticsearch,SmartCommit,3,57.65
elasticsearch,SmartCommit,3,55.71
elasticsearch,SmartCommit,3,50.5
elasticsearch,SmartCommit,3,58.79
elasticsearch,All,5,66.91
elasticsearch,All,5,54.52
elasticsearch,All,5,21.0
elasticsearch,All,5,49.77
elasticsearch,All,5,44.77
elasticsearch,All,5,9.52
elasticsearch,All,5,33.99
elasticsearch,All,5,56.35
elasticsearch,All,5,38.54
elasticsearch,All,5,9.52
elasticsearch,All,5,0.0
elasticsearch,All,5,9.52
elasticsearch,All,5,25.76
elasticsearch,All,5,27.47
elasticsearch,All,5,30.84
elasticsearch,All,5,26.25
elasticsearch,All,5,27.62
elasticsearch,All,5,19.05
elasticsearch,All,5,16.36
elasticsearch,All,5,44.83
elasticsearch,All,5,43.72
elasticsearch,All,5,58.33
elasticsearch,All,5,45.29
elasticsearch,All,5,28.91
elasticsearch,All,5,28.33
elasticsearch,All,5,75.97
elasticsearch,All,5,10.71
elasticsearch,All,5,45.24
elasticsearch,All,5,9.52
elasticsearch,All,5,83.69
elasticsearch,All,5,14.29
elasticsearch,All,5,48.05
elasticsearch,All,5,48.5
elasticsearch,All,5,39.66
elasticsearch,All,5,50.23
elasticsearch,All,5,25.54
elasticsearch,All,5,52.96
elasticsearch,All,5,50.11
elasticsearch,All,5,40.28
elasticsearch,All,5,14.29
elasticsearch,All,5,14.29
elasticsearch,All,5,13.89
elasticsearch,All,5,38.18
elasticsearch,All,5,24.24
elasticsearch,All,5,21.9
elasticsearch,All,5,51.16
elasticsearch,All,5,47.96
elasticsearch,All,5,49.26
elasticsearch,All,5,54.94
elasticsearch,All,5,32.44
elasticsearch,All,5,21.32
elasticsearch,All,5,64.88
elasticsearch,All,5,24.44
elasticsearch,All,5,18.18
elasticsearch,All,5,52.8
elasticsearch,All,5,33.55
elasticsearch,All,5,27.26
elasticsearch,All,5,45.8
elasticsearch,All,5,20.88
elasticsearch,All,5,19.23
elasticsearch,All,5,37.18
elasticsearch,All,5,56.04
elasticsearch,All,5,21.21
elasticsearch,All,5,24.18
elasticsearch,All,5,19.05
elasticsearch,All,5,68.04
elasticsearch,All,5,33.0
elasticsearch,All,5,33.49
elasticsearch,All,5,20.92
elasticsearch,All,5,39.84
elasticsearch,All,5,33.03
elasticsearch,All,5,37.76
elasticsearch,All,5,23.64
elasticsearch,All,5,67.05
elasticsearch,All,5,23.98
elasticsearch,All,5,70.95
elasticsearch,All,5,38.04
elasticsearch,All,5,47.14
elasticsearch,All,5,24.36
elasticsearch,All,5,27.78
elasticsearch,All,5,19.23
elasticsearch,All,5,40.66
elasticsearch,All,5,34.78
elasticsearch,All,5,27.27
elasticsearch,All,5,21.33
elasticsearch,All,5,33.23
elasticsearch,All,5,21.82
elasticsearch,All,5,50.84
elasticsearch,All,5,32.68
elasticsearch,All,5,54.71
elasticsearch,All,5,57.14
elasticsearch,All,5,31.08
elasticsearch,All,5,31.26
elasticsearch,All,5,31.17
elasticsearch,All,5,24.55
elasticsearch,All,5,30.34
elasticsearch,All,5,38.5
elasticsearch,All,5,39.22
elasticsearch,All,5,26.41
elasticsearch,All,5,42.24
elasticsearch,File,5,73.7
elasticsearch,File,5,52.01
elasticsearch,File,5,92.33
elasticsearch,File,5,58.37
elasticsearch,File,5,99.82
elasticsearch,File,5,100.0
elasticsearch,File,5,72.55
elasticsearch,File,5,55.56
elasticsearch,File,5,83.11
elasticsearch,File,5,95.24
elasticsearch,File,5,70.0
elasticsearch,File,5,100.0
elasticsearch,File,5,92.42
elasticsearch,File,5,93.41
elasticsearch,File,5,71.09
elasticsearch,File,5,83.16
elasticsearch,File,5,95.71
elasticsearch,File,5,90.48
elasticsearch,File,5,100.0
elasticsearch,File,5,58.19
elasticsearch,File,5,67.97
elasticsearch,File,5,47.58
elasticsearch,File,5,59.78
elasticsearch,File,5,84.71
elasticsearch,File,5,80.83
elasticsearch,File,5,54.61
elasticsearch,File,5,85.71
elasticsearch,File,5,99.05
elasticsearch,File,5,100.0
elasticsearch,File,5,23.96
elasticsearch,File,5,100.0
elasticsearch,File,5,63.2
elasticsearch,File,5,61.84
elasticsearch,File,5,81.51
elasticsearch,File,5,55.5
elasticsearch,File,5,94.81
elasticsearch,File,5,54.36
elasticsearch,File,5,60.12
elasticsearch,File,5,67.2
elasticsearch,File,5,89.29
elasticsearch,File,5,76.19
elasticsearch,File,5,83.33
elasticsearch,File,5,69.09
elasticsearch,File,5,95.45
elasticsearch,File,5,71.43
elasticsearch,File,5,49.77
elasticsearch,File,5,57.42
elasticsearch,File,5,75.74
elasticsearch,File,5,99.21
elasticsearch,File,5,75.4
elasticsearch,File,5,95.59
elasticsearch,File,5,44.63
elasticsearch,File,5,86.67
elasticsearch,File,5,94.55
elasticsearch,File,5,50.05
elasticsearch,File,5,67.92
elasticsearch,File,5,80.7
elasticsearch,File,5,59.46
elasticsearch,File,5,92.31
elasticsearch,File,5,92.31
elasticsearch,File,5,84.62
elasticsearch,File,5,50.08
elasticsearch,File,5,75.76
elasticsearch,File,5,94.51
elasticsearch,File,5,88.57
elasticsearch,File,5,39.75
elasticsearch,File,5,95.02
elasticsearch,File,5,85.56
elasticsearch,File,5,88.89
elasticsearch,File,5,69.14
elasticsearch,File,5,71.93
elasticsearch,File,5,70.21
elasticsearch,File,5,92.73
elasticsearch,File,5,64.39
elasticsearch,File,5,92.98
elasticsearch,File,5,32.65
elasticsearch,File,5,68.86
elasticsearch,File,5,58.03
elasticsearch,File,5,85.9
elasticsearch,File,5,100.0
elasticsearch,File,5,84.62
elasticsearch,File,5,78.02
elasticsearch,File,5,76.81
elasticsearch,File,5,73.39
elasticsearch,File,5,82.19
elasticsearch,File,5,80.62
elasticsearch,File,5,89.09
elasticsearch,File,5,92.07
elasticsearch,File,5,89.54
elasticsearch,File,5,51.49
elasticsearch,File,5,65.61
elasticsearch,File,5,73.31
elasticsearch,File,5,69.2
elasticsearch,File,5,79.22
elasticsearch,File,5,83.87
elasticsearch,File,5,89.47
elasticsearch,File,5,80.36
elasticsearch,File,5,73.18
elasticsearch,File,5,81.82
elasticsearch,File,5,63.69
elasticsearch,DefUse,5,44.28
elasticsearch,DefUse,5,61.1
elasticsearch,DefUse,5,45.67
elasticsearch,DefUse,5,89.45
elasticsearch,DefUse,5,44.77
elasticsearch,DefUse,5,9.52
elasticsearch,DefUse,5,80.39
elasticsearch,DefUse,5,50.0
elasticsearch,DefUse,5,74.74
elasticsearch,DefUse,5,9.52
elasticsearch,DefUse,5,0.0
elasticsearch,DefUse,5,9.52
elasticsearch,DefUse,5,50.0
elasticsearch,DefUse,5,67.03
elasticsearch,DefUse,5,45.3
